tanggal,kecamatan,produk,kategori_produk,jenis_pelanggan,channel_penjualan,jumlah_terjual,harga_satuan,total_penjualan,suhu_udara_celsius,musim,hari_libur,promo_aktif,stok_awal,stok_sisa,jarak_pengiriman_km,biaya_distribusi,metode_pembayaran,rating_pelanggan
2024-02-24,Cepogo,Susu Segar,Susu Cair,Warung,Offline,47,12108.0,569076.0,23.8,Hujan,Ya,Tidak,107,60,19,9330,Tunai,3.8
2024-02-24,Cepogo,Susu UHT,Susu Cair,Warung,Titip Jual,63,8451.0,532413.0,23.8,Hujan,Ya,Tidak,105,46,16,7721,Tunai,4.4
2024-02-25,Musuk,Susu Segar,Susu Cair,Pasar Tradisional,Online,51,11874.0,605574.0,27.2,Hujan,Ya,Tidak,89,43,15,8078,Tunai,4.9
2024-02-25,Mojosongo,Yogurt,Olahan,Pasar Tradisional,Offline,34,10317.0,350778.0,27.2,Hujan,Ya,Tidak,96,59,8,6768,QRIS,4.5
2024-02-25,Boyolali Kota,Yogurt,Olahan,Pasar Tradisional,Online,38,9743.0,370234.0,27.2,Hujan,Ya,Tidak,116,83,4,2770,Transfer,4.2
2024-02-26,Ampel,Susu Segar,Susu Cair,Warung,Titip Jual,47,12205.0,573635.0,22.3,Hujan,Tidak,Tidak,78,31,16,8392,Tunai,4.2
2024-02-26,Selo,Es Krim,Snack,Toko Modern,Offline,34,7300.0,248200.0,22.3,Hujan,Tidak,Tidak,72,40,22,10382,QRIS,4.7
2024-02-26,Mojosongo,Permen Susu,Snack,Warung,Online,20,5147.0,102940.0,22.3,Hujan,Tidak,Tidak,76,57,11,6521,QRIS,3.3
2024-02-27,Selo,Yogurt,Olahan,Restoran/Kafe,Offline,49,9523.0,466627.0,23.1,Hujan,Tidak,Tidak,126,75,18,8433,Tunai,4.1
2024-02-27,Ampel,Yogurt,Olahan,Warung,Online,36,9788.0,352368.0,23.1,Hujan,Tidak,Tidak,76,43,16,8130,Tunai,3.7
2024-02-27,Musuk,Susu Segar,Susu Cair,Toko Modern,Titip Jual,48,11625.0,558000.0,23.1,Hujan,Tidak,Tidak,80,30,21,10129,QRIS,4.5
2024-02-27,Cepogo,Susu UHT,Susu Cair,Warung,Offline,42,8508.0,357336.0,23.1,Hujan,Tidak,Tidak,67,29,17,8964,Transfer,5.0
2024-02-28,Ampel,Es Krim,Snack,Warung,Offline,54,6858.0,370332.0,26.3,Hujan,Tidak,Tidak,85,34,15,7197,Tunai,3.5
2024-02-28,Cepogo,Susu Segar,Susu Cair,Warung,Offline,63,11695.0,736785.0,26.3,Hujan,Tidak,Tidak,116,55,17,9898,Tunai,4.3
2024-02-29,Mojosongo,Susu UHT,Susu Cair,Warung,Titip Jual,40,8598.0,343920.0,21.4,Hujan,Tidak,Tidak,81,41,8,5319,QRIS,3.2
2024-02-29,Cepogo,Keju Mozzarella,Olahan,Warung,Titip Jual,39,28512.0,1111968.0,21.4,Hujan,Tidak,Tidak,91,53,18,9952,QRIS,5.0
2024-03-01,Musuk,Permen Susu,Snack,Warung,Offline,39,4972.0,193908.0,20.0,Hujan,Tidak,Tidak,58,24,15,7993,QRIS,3.5
2024-03-01,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,53,11872.0,629216.0,20.0,Hujan,Tidak,Tidak,95,40,7,5231,Transfer,4.0
2024-03-01,Ampel,Keju Mozzarella,Olahan,Toko Modern,Offline,48,22960.0,1102080.0,20.0,Hujan,Tidak,Ya,86,36,11,5420,QRIS,3.5
2024-03-01,Mojosongo,Permen Susu,Snack,Warung,Online,23,5136.0,118128.0,20.0,Hujan,Tidak,Tidak,71,50,11,6872,Transfer,4.2
2024-03-02,Ampel,Permen Susu,Snack,Warung,Offline,38,5050.0,191900.0,25.5,Hujan,Ya,Tidak,59,26,17,8062,Transfer,3.8
2024-03-02,Ampel,Permen Susu,Snack,Warung,Offline,21,4943.0,103803.0,25.5,Hujan,Ya,Tidak,38,15,12,7005,QRIS,4.2
2024-03-02,Boyolali Kota,Es Krim,Snack,Warung,Offline,36,7098.0,255528.0,25.5,Hujan,Ya,Tidak,54,17,3,2424,Tunai,3.9
2024-03-03,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Online,71,12359.0,877489.0,27.7,Hujan,Ya,Tidak,100,30,15,7950,Tunai,3.5
2024-03-03,Cepogo,Es Krim,Snack,Restoran/Kafe,Offline,57,6893.0,392901.0,27.7,Hujan,Ya,Tidak,100,42,19,9671,Tunai,4.0
2024-03-03,Mojosongo,Yogurt,Olahan,Pasar Tradisional,Online,40,9300.0,372000.0,27.7,Hujan,Ya,Ya,61,25,10,4970,QRIS,4.1
2024-03-04,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,55,10004.0,550220.0,25.7,Hujan,Tidak,Tidak,94,43,20,9652,QRIS,4.5
2024-03-04,Musuk,Yogurt,Olahan,Pasar Tradisional,Offline,33,10101.0,333333.0,25.7,Hujan,Tidak,Tidak,97,63,16,7088,Transfer,3.8
2024-03-04,Ampel,yogurt,Olahan,Pasar Tradisional,Offline,41,9300.0,381300.0,25.7,Hujan,Tidak,Ya,60,16,11,6006,QRIS,4.7
2024-03-05,Selo,Susu UHT,Susu Cair,Warung,Offline,47,8412.0,395364.0,25.9,Hujan,Tidak,Tidak,91,41,20,10522,Tunai,4.2
2024-03-06,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,62,12155.0,753610.0,22.0,Hujan,Tidak,Tidak,134,73,19,9207,Tunai,3.9
2024-03-06,Ampel,Keju Mozzarella,Olahan,Warung,Offline,19,27327.0,519213.0,22.0,Hujan,Tidak,Tidak,57,36,14,8058,Tunai,4.4
2024-03-06,Cepogo,Yogurt,Olahan,Toko Modern,Offline,64,10095.0,646080.0,22.0,Hujan,Tidak,Tidak,108,49,16,7732,QRIS,4.8
2024-03-06,Mojosongo,Yogurt,Olahan,Warung,Offline,48,10276.0,493248.0,22.0,Hujan,Tidak,Tidak,113,63,6,5210,Tunai,4.4
2024-03-07,Mojosongo,Susu UHT,Susu Cair,Restoran/Kafe,Online,42,8385.0,352170.0,26.3,Hujan,Tidak,Tidak,61,20,7,3868,Tunai,3.4
2024-03-07,Boyolali Kota,Susu UHT,Susu Cair,Toko Modern,Offline,23,8437.0,194051.0,26.3,Hujan,Tidak,Tidak,68,48,5,3609,QRIS,4.1
2024-03-07,Musuk,Susu UHT,Susu Cair,Toko Modern,Online,50,8345.0,417250.0,26.3,Hujan,Tidak,Tidak,124,75,14,5872,Tunai,3.6
2024-03-07,Musuk,Permen Susu,Snack,Restoran/Kafe,Offline,26,4986.0,129636.0,26.3,Hujan,Tidak,Tidak,100,74,19,9690,Tunai,4.0
2024-03-08,Cepogo,Susu UHT,Susu Cair,Warung,Offline,36,8357.0,300852.0,24.3,Hujan,Tidak,Tidak,66,31,17,9285,Tunai,4.6
2024-03-08,Selo,Es Krim,Snack,Restoran/Kafe,Titip Jual,31,6684.0,207204.0,24.3,Hujan,Tidak,Tidak,66,40,18,8723,Tunai,4.9
2024-03-08,Musuk,Susu UHT,Susu Cair,Toko Modern,Titip Jual,32,8523.0,272736.0,24.3,Hujan,Tidak,Tidak,110,83,17,8101,Tunai,3.4
2024-03-08,Selo,Permen Susu,Snack,Restoran/Kafe,Offline,34,4650.0,158100.0,24.3,Hujan,Tidak,Ya,94,61,21,11078,QRIS,3.2
2024-03-08,Cepogo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,34,8325.0,283050.0,24.3,Hujan,Tidak,Tidak,105,75,15,7925,Tunai,4.3
2024-03-09,Selo,Permen Susu,Snack,Pasar Tradisional,Online,30,4650.0,139500.0,25.6,Hujan,Ya,Ya,59,31,21,10330,Tunai,3.9
2024-03-09,Musuk,Yogurt,Olahan,Warung,Offline,43,9300.0,399900.0,25.6,Hujan,Ya,Ya,104,64,16,7352,Tunai,3.9
2024-03-09,Ampel,Yogurt,Olahan,Pasar Tradisional,Offline,37,10387.0,384319.0,25.6,Hujan,Ya,Tidak,109,77,14,8053,Tunai,4.4
2024-03-10,Boyolali Kota,Es Krim,Snack,Warung,Offline,42,6935.0,291270.0,23.9,Hujan,Ya,Tidak,104,67,2,2510,QRIS,4.7
2024-03-10,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Offline,56,12066.0,675696.0,23.9,Hujan,Ya,Tidak,86,29,12,5304,Tunai,3.6
2024-03-11,Ampel,Es Krim,Snack,Warung,Offline,54,6968.0,376272.0,21.3,Hujan,Tidak,Tidak,77,25,11,6787,QRIS,4.1
2024-03-11,Musuk,Permen Susu,Snack,Restoran/Kafe,Titip Jual,56,5004.0,280224.0,21.3,Hujan,Tidak,Tidak,99,48,15,7646,Transfer,4.2
2024-03-12,Mojosongo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,51,11679.0,595629.0,25.1,Hujan,Tidak,Tidak,91,40,4,3450,Transfer,4.2
2024-03-12,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Titip Jual,57,11523.0,656811.0,25.1,Hujan,Tidak,Tidak,117,64,2,3307,Tunai,4.1
2024-03-12,Ampel,Susu UHT,Susu Cair,Toko Modern,Titip Jual,35,8158.0,285530.0,25.1,Hujan,Tidak,Tidak,82,51,13,6724,Tunai,3.9
2024-03-12,Selo,Keju Mozzarella,Olahan,Toko Modern,Offline,22,27036.0,594792.0,25.1,Hujan,Tidak,Tidak,44,26,25,12013,Tunai,4.3
2024-03-13,Musuk,Susu Segar,Susu Cair,Warung,Offline,53,11906.0,631018.0,25.1,Hujan,Tidak,Tidak,84,35,17,8549,Tunai,3.8
2024-03-13,Mojosongo,Susu Segar,Susu Cair,Warung,Titip Jual,50,,,25.1,Hujan,Tidak,Tidak,82,32,8,4924,Tunai,4.3
2024-03-13,Ampel,Susu UHT,Susu Cair,Toko Modern,Offline,50,8503.0,425150.0,25.1,Hujan,Tidak,Tidak,119,68,14,7974,Tunai,4.0
2024-03-13,Selo,Susu UHT,Susu Cair,Toko Modern,Online,36,8209.0,295524.0,25.1,Hujan,Tidak,Tidak,64,28,23,11606,Tunai,4.6
2024-03-14,Ampel,Keju Mozzarella,Olahan,Toko Modern,Offline,44,22960.0,1010240.0,25.8,Hujan,Tidak,Ya,59,15,13,5237,QRIS,3.8
2024-03-14,Cepogo,Keju Mozzarella,Olahan,Warung,Offline,27,28296.0,763992.0,25.8,Hujan,Tidak,Tidak,102,79,16,7845,Tunai,4.3
2024-03-15,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,42,6990.0,293580.0,27.5,Hujan,Tidak,Tidak,91,48,10,4095,Transfer,4.2
2024-03-15,Ampel,Susu UHT,Susu Cair,Warung,Offline,53,8236.0,436508.0,27.5,Hujan,Tidak,Tidak,71,22,12,6638,Tunai,4.8
2024-03-16,Boyolali Kota,Permen Susu,Snack,Warung,Offline,27,5100.0,137700.0,20.7,Hujan,Ya,Tidak,92,69,3,4283,QRIS,4.1
2024-03-16,Ampel,Yogurt,Olahan,Restoran/Kafe,Offline,56,9818.0,549808.0,20.7,Hujan,Ya,Tidak,128,72,15,6803,QRIS,3.5
2024-03-16,Boyolali Kota,Es Krim,Snack,Restoran/Kafe,Offline,37,6834.0,252858.0,20.7,Hujan,Ya,Tidak,95,55,3,3273,Tunai,4.1
2024-03-16,Musuk,Es Krim,Snack,Warung,Titip Jual,40,6902.0,276080.0,20.7,Hujan,Ya,Tidak,114,71,13,7685,QRIS,3.5
2024-03-17,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,58,12282.0,712356.0,25.4,Hujan,Ya,Tidak,81,21,20,10506,QRIS,4.6
2024-03-17,Selo,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,47,28173.0,1324131.0,25.4,Hujan,Ya,Tidak,73,25,21,9824,Transfer,5.0
2024-03-18,Boyolali Kota,keju mozzarella,Olahan,Warung,Titip Jual,32,28478.0,911296.0,25.0,Hujan,Tidak,Tidak,68,35,5,2520,QRIS,4.0
2024-03-18,Ampel,Susu Segar,Susu Cair,Warung,Offline,49,11702.0,573398.0,25.0,Hujan,Tidak,Tidak,71,21,14,7311,Tunai,4.0
2024-03-18,Ampel,Permen Susu,Snack,Warung,Offline,56,4870.0,272720.0,25.0,Hujan,Tidak,Tidak,107,50,14,7383,QRIS,4.9
2024-03-19,Ampel,Susu Segar,Susu Cair,Warung,Titip Jual,46,11524.0,530104.0,23.5,Hujan,Tidak,Tidak,115,68,12,7991,Transfer,4.4
2024-03-19,Mojosongo,Permen Susu,Snack,Warung,Offline,43,5207.0,223901.0,23.5,Hujan,Tidak,Tidak,77,37,10,5006,Tunai,3.9
2024-03-19,Cepogo,Permen Susu,Snack,Warung,Offline,24,4984.0,119616.0,23.5,Hujan,Tidak,Tidak,76,55,14,7535,QRIS,4.2
2024-03-19,Musuk,Yogurt,Olahan,Toko Modern,Offline,23,9892.0,227516.0,23.5,Hujan,Tidak,Tidak,66,43,15,8484,QRIS,3.8
2024-03-20,Mojosongo,Yogurt,Olahan,Pasar Tradisional,Offline,48,9300.0,446400.0,21.2,Hujan,Tidak,Ya,112,67,7,4454,Tunai,4.7
2024-03-20,Boyolali Kota,Yogurt,Olahan,Warung,Offline,31,9324.0,289044.0,21.2,Hujan,Tidak,Tidak,79,45,2,3759,QRIS,4.6
2024-03-20,Ampel,Yogurt,Olahan,Warung,Offline,50,9778.0,488900.0,21.2,Hujan,Tidak,Tidak,122,69,14,7205,QRIS,3.3
2024-03-21,Mojosongo,Susu Segar,Susu Cair,Toko Modern,Online,56,12162.0,681072.0,27.0,Hujan,Tidak,Tidak,103,48,6,4697,Transfer,4.5
2024-03-22,Selo,Susu UHT,Susu Cair,Toko Modern,Offline,39,8700.0,339300.0,24.4,Hujan,Tidak,Tidak,58,21,23,11289,QRIS,4.5
2024-03-22,Boyolali Kota,Yogurt,Olahan,Pasar Tradisional,Offline,30,10284.0,308520.0,24.4,Hujan,Tidak,Tidak,74,44,5,3317,QRIS,4.4
2024-03-22,Boyolali Kota,Es Krim,Snack,Pasar Tradisional,Offline,40,7027.0,281080.0,24.4,Hujan,Tidak,Tidak,112,69,5,4611,QRIS,4.1
2024-03-23,Ampel,Permen Susu,Snack,Toko Modern,Offline,29,4885.0,141665.0,20.7,Hujan,Ya,Tidak,105,74,11,5735,Tunai,3.5
2024-03-23,Musuk,Susu Segar,Susu Cair,Warung,Titip Jual,33,12015.0,396495.0,20.7,Hujan,Ya,Tidak,93,65,18,9176,Tunai,3.5
2024-03-23,Musuk,Susu UHT,Susu Cair,Pasar Tradisional,Offline,41,8853.0,362973.0,20.7,Hujan,Ya,Tidak,76,40,18,9761,Tunai,4.1
2024-03-24,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Offline,36,8748.0,314928.0,25.6,Hujan,Ya,Tidak,73,34,2,2646,QRIS,4.2
2024-03-24,Selo,Es Krim,Snack,Restoran/Kafe,Online,38,7149.0,271662.0,25.6,Hujan,Ya,Tidak,104,64,19,9135,QRIS,3.8
2024-03-24,Ampel,Es Krim,Snack,Pasar Tradisional,Offline,46,6750.0,310500.0,25.6,Hujan,Ya,Tidak,72,29,13,7435,Transfer,3.5
2024-03-26,Boyolali Kota,Yogurt,Olahan,Warung,Offline,30,9805.0,294150.0,27.0,Hujan,Tidak,Tidak,51,24,6,2862,Tunai,4.8
2024-03-26,Musuk,Yogurt,Olahan,Restoran/Kafe,Offline,44,10121.0,445324.0,27.0,Hujan,Tidak,Tidak,93,47,16,7822,QRIS,4.1
2024-03-27,Ampel,Keju Mozzarella,Olahan,Toko Modern,Offline,24,28011.0,672264.0,27.1,Hujan,Tidak,Tidak,53,31,12,7512,QRIS,4.3
2024-03-27,Ampel,Susu Segar,Susu Cair,Warung,Offline,51,12049.0,614499.0,27.1,Hujan,Tidak,Tidak,126,72,17,8645,Transfer,3.8
2024-03-28,Ampel,Es Krim,Snack,Restoran/Kafe,Offline,35,7100.0,248500.0,26.4,Hujan,Tidak,Tidak,98,62,12,5688,Tunai,3.5
2024-03-28,Musuk,Susu Segar,Susu Cair,Warung,Online,47,11960.0,562120.0,26.4,Hujan,Tidak,Tidak,76,31,19,9951,Tunai,4.9
2024-03-28,Musuk,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,31,28432.0,881392.0,26.4,Hujan,Tidak,Tidak,53,21,17,8511,Transfer,4.5
2024-03-28,Selo,Yogurt,Olahan,Toko Modern,Offline,35,9939.0,347865.0,26.4,Hujan,Tidak,Tidak,96,61,20,10575,Tunai,4.8
2024-03-29,Boyolali Kota,Susu Segar,Susu Cair,Warung,Offline,40,11952.0,478080.0,25.2,Hujan,Tidak,Tidak,84,46,5,3908,Transfer,4.0
2024-03-29,Selo,Susu Segar,Susu Cair,Toko Modern,Online,44,12179.0,535876.0,25.2,Hujan,Tidak,Tidak,66,26,21,10511,QRIS,3.8
2024-03-29,Ampel,Susu UHT,Susu Cair,Restoran/Kafe,Online,36,8569.0,308484.0,25.2,Hujan,Tidak,Tidak,73,39,14,7382,QRIS,4.9
2024-03-30,Boyolali Kota,Susu Segar,Susu Cair,Pasar Tradisional,Offline,53,11984.0,635152.0,23.6,Hujan,Ya,Tidak,118,64,3,1565,QRIS,4.4
2024-03-30,Cepogo,Es Krim,Snack,Warung,Titip Jual,27,7063.0,190701.0,23.6,Hujan,Ya,Tidak,58,34,21,9068,Tunai,4.2
2024-03-30,Ampel,Keju Mozzarella,Olahan,Toko Modern,Offline,53,27624.0,1464072.0,23.6,Hujan,Ya,Tidak,107,52,13,6511,Transfer,3.9
2024-03-31,Mojosongo,Yogurt,Olahan,Toko Modern,Offline,33,9822.0,324126.0,25.3,Hujan,Ya,Tidak,73,43,7,2901,Transfer,3.7
2024-03-31,Cepogo,Yogurt,Olahan,Warung,Online,56,10085.0,564760.0,25.3,Hujan,Ya,Tidak,92,33,15,7177,Transfer,4.2
2024-03-31,Cepogo,Yogurt,Olahan,Warung,Offline,55,10081.0,554455.0,25.3,Hujan,Ya,Tidak,87,31,21,10225,Tunai,3.8
2024-03-31,Selo,Permen Susu,Snack,Pasar Tradisional,Offline,43,4834.0,207862.0,25.3,Hujan,Ya,Tidak,72,31,20,9407,Tunai,4.0
2024-04-01,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Online,55,12059.0,663245.0,26.3,Kemarau,Tidak,Tidak,105,48,8,5073,Tunai,4.6
2024-04-01,Musuk,Yogurt,Olahan,Warung,Offline,37,10019.0,370703.0,26.3,Kemarau,Tidak,Tidak,112,75,13,7177,Transfer,4.3
2024-04-01,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,55,6510.0,358050.0,26.3,Kemarau,Tidak,Ya,96,41,9,5150,Tunai,4.3
2024-04-02,Cepogo,Susu Segar,Susu Cair,Warung,Offline,77,11507.0,886039.0,28.4,Kemarau,Tidak,Tidak,99,25,19,8858,QRIS,4.1
2024-04-02,Boyolali Kota,Yogurt,Olahan,Toko Modern,Offline,33,9836.0,324588.0,28.4,Kemarau,Tidak,Tidak,85,55,2,1094,Transfer,4.2
2024-04-02,Cepogo,YOGURT,Olahan,Warung,Offline,70,10052.0,703640.0,28.4,Kemarau,Tidak,Tidak,110,41,15,7811,Tunai,4.4
2024-04-03,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,65,7110.0,462150.0,26.4,Kemarau,Tidak,Tidak,122,57,12,6980,Tunai,4.1
2024-04-03,Ampel,Susu UHT,Susu Cair,Toko Modern,Offline,70,6970.0,487900.0,26.4,Kemarau,Tidak,Ya,135,62,15,6588,Tunai,4.3
2024-04-04,Mojosongo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,39,8211.0,320229.0,27.6,Kemarau,Tidak,Tidak,60,25,8,5010,Tunai,3.9
2024-04-04,Ampel,Susu Segar,Susu Cair,Warung,Offline,84,12041.0,1011444.0,27.6,Kemarau,Tidak,Tidak,114,31,16,8835,QRIS,4.4
2024-04-04,Musuk,Yogurt,Olahan,Toko Modern,Offline,35,9928.0,347480.0,27.6,Kemarau,Tidak,Tidak,86,49,17,8837,Tunai,4.0
2024-04-05,Ampel,Permen Susu,Snack,Warung,Offline,29,5090.0,147610.0,27.0,Kemarau,Tidak,Tidak,100,69,13,7168,Tunai,4.2
2024-04-05,Musuk,Susu UHT,Susu Cair,Pasar Tradisional,Offline,30,8465.0,253950.0,27.0,Kemarau,Tidak,Tidak,67,34,15,8693,Tunai,3.8
2024-04-05,Selo,Susu UHT,Susu Cair,Toko Modern,Online,28,8518.0,238504.0,27.0,Kemarau,Tidak,Tidak,107,84,23,10488,QRIS,4.1
2024-04-05,Ampel,Yogurt,Olahan,Pasar Tradisional,Titip Jual,51,9991.0,509541.0,27.0,Kemarau,Tidak,Tidak,94,44,15,6607,Tunai,3.7
2024-04-06,Cepogo,Keju Mozzarella,Olahan,Warung,Offline,45,26572.0,1195740.0,28.7,Kemarau,Ya,Tidak,77,29,16,8882,Tunai,5.0
2024-04-06,Musuk,Yogurt,Olahan,Toko Modern,Online,39,10042.0,391638.0,28.7,Kemarau,Ya,Tidak,88,51,13,7732,Tunai,5.0
2024-04-06,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Offline,41,8456.0,346696.0,28.7,Kemarau,Ya,Tidak,108,68,5,3480,Transfer,4.8
2024-04-07,Musuk,Susu Segar,Susu Cair,Toko Modern,Titip Jual,111,9840.0,1092240.0,29.4,Kemarau,Ya,Ya,135,25,18,9370,Transfer,4.6
2024-04-07,Ampel,Permen Susu,Snack,Warung,Offline,50,4839.0,241950.0,29.4,Kemarau,Ya,Tidak,125,80,16,8008,QRIS,3.7
2024-04-08,Cepogo,Susu UHT,Susu Cair,Toko Modern,Offline,40,8634.0,345360.0,28.2,Kemarau,Tidak,Tidak,83,40,17,8307,QRIS,4.4
2024-04-08,Musuk,Permen Susu,Snack,Pasar Tradisional,Online,25,5078.0,126950.0,28.2,Kemarau,Tidak,Tidak,42,17,17,7876,QRIS,4.2
2024-04-09,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Titip Jual,84,12113.0,1017492.0,29.2,Kemarau,Tidak,Tidak,126,42,18,10586,QRIS,4.9
2024-04-09,Ampel,Susu Segar,Susu Cair,Toko Modern,Offline,88,11839.0,1041832.0,29.2,Kemarau,Tidak,Tidak,110,22,13,6195,Transfer,4.5
2024-04-09,Musuk,Keju Mozzarella,Olahan,Pasar Tradisional,Titip Jual,18,27760.0,499680.0,29.2,Kemarau,Tidak,Tidak,76,56,18,9873,QRIS,4.0
2024-04-10,Cepogo,Es Krim,Snack,Warung,Titip Jual,73,7006.0,511438.0,29.1,Kemarau,Tidak,Tidak,151,76,14,7782,QRIS,3.9
2024-04-10,Boyolali Kota,Susu UHT,Susu Cair,Warung,Online,44,8004.0,352176.0,29.1,Kemarau,Tidak,Tidak,61,17,4,2706,Transfer,3.6
2024-04-10,Mojosongo,Keju Mozzarella,Olahan,Toko Modern,Offline,23,27502.0,632546.0,29.1,Kemarau,Tidak,Tidak,44,23,8,5441,QRIS,4.1
2024-04-11,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Offline,72,12346.0,888912.0,26.4,Kemarau,Tidak,Tidak,124,55,13,6363,QRIS,4.4
2024-04-11,Cepogo,Permen Susu,Snack,Restoran/Kafe,Online,31,4951.0,153481.0,26.4,Kemarau,Tidak,Tidak,93,62,19,10329,Transfer,4.0
2024-04-11,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Offline,72,11948.0,860256.0,26.4,Kemarau,Tidak,Tidak,101,31,5,3722,Tunai,3.6
2024-04-12,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Titip Jual,83,12401.0,1029283.0,28.4,Kemarau,Tidak,Tidak,128,50,20,10278,QRIS,4.1
2024-04-12,Ampel,Permen Susu,Snack,Pasar Tradisional,Titip Jual,29,5070.0,147030.0,28.4,Kemarau,Tidak,Tidak,97,73,14,7161,Transfer,4.4
2024-04-12,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Offline,78,11674.0,910572.0,28.4,Kemarau,Tidak,Tidak,125,52,4,3782,Tunai,4.1
2024-04-12,Musuk,Susu UHT,Susu Cair,Warung,Offline,44,8079.0,355476.0,28.4,Kemarau,Tidak,Tidak,123,78,18,8923,QRIS,4.2
2024-04-13,Musuk,Yogurt,Olahan,Toko Modern,Offline,33,10014.0,330462.0,30.2,Kemarau,Ya,Tidak,94,64,17,7673,Tunai,3.9
2024-04-13,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,76,11856.0,901056.0,30.2,Kemarau,Ya,Tidak,107,28,17,8867,QRIS,4.3
2024-04-14,Boyolali Kota,Susu Segar,Susu Cair,Pasar Tradisional,Offline,84,12404.0,1041936.0,28.9,Kemarau,Ya,Tidak,148,61,2,1894,Transfer,3.6
2024-04-14,Selo,Yogurt,Olahan,Pasar Tradisional,Offline,26,10212.0,265512.0,28.9,Kemarau,Ya,Tidak,59,38,22,11515,Transfer,3.9
2024-04-15,Ampel,Yogurt,Olahan,Toko Modern,Offline,45,8200.0,369000.0,28.3,Kemarau,Tidak,Ya,69,28,18,8242,QRIS,3.6
2024-04-15,Cepogo,Es Krim,Snack,Toko Modern,Titip Jual,48,7157.0,343536.0,28.3,Kemarau,Tidak,Tidak,94,47,17,8741,Transfer,4.7
2024-04-15,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,72,11522.0,829584.0,28.3,Kemarau,Tidak,Tidak,106,37,19,10035,Transfer,4.7
2024-04-16,Cepogo,Susu UHT,Susu Cair,Warung,Online,50,8602.0,430100.0,28.2,Kemarau,Tidak,Tidak,72,26,20,9899,Tunai,4.3
2024-04-16,Selo,Susu Segar,Susu Cair,Toko Modern,Offline,67,11851.0,794017.0,28.2,Kemarau,Tidak,Tidak,125,62,22,10169,Transfer,4.1
2024-04-16,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Offline,91,11615.0,1056965.0,28.2,Kemarau,Tidak,Tidak,150,61,4,3326,Tunai,3.7
2024-04-16,Boyolali Kota,Susu Segar,Susu Cair,Warung,Titip Jual,64,12425.0,795200.0,28.2,Kemarau,Tidak,Tidak,83,19,5,2866,Tunai,3.7
2024-04-17,Selo,Yogurt,Olahan,Toko Modern,Offline,39,10324.0,402636.0,28.3,Kemarau,Tidak,Tidak,90,51,26,12831,QRIS,4.6
2024-04-17,Selo,Susu UHT,Susu Cair,Pasar Tradisional,Titip Jual,52,8608.0,447616.0,28.3,Kemarau,Tidak,Tidak,77,29,24,12099,QRIS,4.3
2024-04-17,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Online,76,12215.0,928340.0,28.3,Kemarau,Tidak,Tidak,134,56,14,6374,Transfer,4.4
2024-04-18,Ampel,Susu Segar,Susu Cair,Toko Modern,Titip Jual,85,11830.0,1005550.0,28.6,Kemarau,Tidak,Tidak,150,68,12,5865,QRIS,4.0
2024-04-18,Musuk,Susu Segar,Susu Cair,Warung,Online,78,12176.0,949728.0,28.6,Kemarau,Tidak,Tidak,123,50,18,9649,QRIS,4.6
2024-04-18,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Offline,38,8461.0,321518.0,28.6,Kemarau,Tidak,Tidak,69,30,4,2532,QRIS,5.0
2024-04-18,Boyolali Kota,Keju Mozzarella,Olahan,Warung,Offline,31,29704.0,920824.0,28.6,Kemarau,Tidak,Tidak,102,69,7,4173,Tunai,3.8
2024-04-19,Selo,Permen Susu,Snack,Pasar Tradisional,Offline,29,5143.0,149147.0,26.1,Kemarau,Tidak,Tidak,69,41,22,10470,Tunai,3.5
2024-04-19,Musuk,Permen Susu,Snack,Toko Modern,Online,45,4100.0,184500.0,26.1,Kemarau,Tidak,Ya,70,22,12,6312,Tunai,5.0
